timestamp,cpu_utilization,network_in,network_out,memory_usage,requests,error_rate,storage_free,billing_rate,cost_per_hour
2026-03-26T06:20:00+00:00,26.7932,15.33,113.87,27.97,1319.1545,5.2193,14.78,1.4122,0.39875
2026-03-26T06:25:00+00:00,25.7371,18.27,62.09,27.06,1152.8821,1.7658,14.7,1.2863,0.39875
2026-03-26T06:30:00+00:00,23.7764,14.6,199.62,35.99,940.7605,3.2872,14.9,1.2772,0.39875
2026-03-26T06:35:00+00:00,17.9258,16.15,202.06,24.32,707.7426,6.7046,14.93,1.2287,0.39875
2026-03-26T06:40:00+00:00,19.4681,13.59,204.08,24.57,1356.2403,2.8081,14.65,1.3738,0.39875
2026-03-26T06:45:00+00:00,23.5079,18.62,158.46,22.68,893.9837,0.4696,14.52,1.5125,0.39875
2026-03-26T06:50:00+00:00,26.6487,19.53,250.33,20.64,1098.0161,0.7449,14.91,1.8043,0.39875
2026-03-26T06:55:00+00:00,33.8449,19.45,161.43,32.3,1668.1499,2.0013,14.95,1.2592,0.39875
2026-03-26T07:00:00+00:00,24.7039,17.84,200.56,27.43,1270.8366,0.7342,14.99,1.1978,0.39875
2026-03-26T07:05:00+00:00,30.9755,12.25,208.48,28.76,1473.2466,0.8838,14.96,1.1592,0.39875
2026-03-26T07:10:00+00:00,31.4306,15.56,259.74,37.3,935.928,3.9705,15.16,1.7568,0.39875
2026-03-26T07:15:00+00:00,23.566,16.33,166.91,37.7,1338.2033,4.0523,15.05,1.523,0.39875
2026-03-26T07:20:00+00:00,28.5228,16.34,151.58,16.85,1077.1265,1.2938,15.38,0.7462,0.39875
2026-03-26T07:25:00+00:00,23.4935,18.07,113.05,32.91,1161.9635,0.3637,15.47,0.733,0.39875
2026-03-26T07:30:00+00:00,32.8875,22.93,252.15,29.95,1575.6697,1.072,14.5,1.0669,0.39875
2026-03-26T07:35:00+00:00,28.7697,20.72,200.58,25.14,1000.7978,3.1982,14.41,1.385,0.39875
2026-03-26T07:40:00+00:00,17.8118,14.24,202.02,30.67,1075.2728,4.2862,14.85,1.3059,0.39875
2026-03-26T07:45:00+00:00,25.9238,20.24,323.49,16.29,844.6556,7.4039,14.95,1.4703,0.39875
2026-03-26T07:50:00+00:00,34.8433,20.1,196.19,38.61,1292.5764,1.0687,14.83,1.2633,0.39875
2026-03-26T07:55:00+00:00,23.8673,14.89,121.98,31.98,930.3025,1.1685,14.99,1.7351,0.39875
2026-03-26T08:00:00+00:00,26.9217,20.25,169.39,21.66,1298.1647,3.1771,14.79,1.5356,0.39875
2026-03-26T08:05:00+00:00,27.5107,16.62,133.88,23.62,630.0088,0.6356,14.71,1.3272,0.39875
2026-03-26T08:10:00+00:00,18.0156,12.12,160.28,15.79,1179.6466,1.7181,14.74,1.6475,0.39875
2026-03-26T08:15:00+00:00,27.2996,18.83,159.97,25.52,881.5638,1.1699,14.81,0.8093,0.39875
2026-03-26T08:20:00+00:00,15.8724,17.98,151.56,24.34,1225.1165,3.2433,15.01,1.2784,0.39875
2026-03-26T08:25:00+00:00,20.4816,16.38,114.79,18.44,1039.0973,2.2465,14.75,1.3452,0.39875
2026-03-26T08:30:00+00:00,30.6897,17.06,250.95,33.15,908.6524,1.6353,14.79,1.4845,0.39875
2026-03-26T08:35:00+00:00,26.3759,14.61,191.95,36.65,945.8472,4.5425,14.96,0.7894,0.39875
2026-03-26T08:40:00+00:00,22.4085,19.39,168.05,27.52,829.89,2.011,14.81,1.2258,0.39875
2026-03-26T08:45:00+00:00,26.9141,17.04,212.88,25.58,1251.9341,0.5095,15.07,1.4241,0.39875
2026-03-26T08:50:00+00:00,23.8748,17.8,199.81,30.76,780.3278,1.4838,14.66,1.4471,0.39875
2026-03-26T08:55:00+00:00,24.3109,18.48,190.9,27.58,975.7175,2.1822,14.62,1.6598,0.39875
2026-03-26T09:00:00+00:00,27.0321,12.09,204.73,19.09,1084.2998,0.4218,14.91,1.5133,0.39875
2026-03-26T09:05:00+00:00,18.727,13.02,179.6,22.1,1401.3635,3.271,14.93,1.2666,0.39875
2026-03-26T09:10:00+00:00,23.3332,10.0,204.06,24.59,995.6652,1.5053,14.67,1.4873,0.39875
2026-03-26T09:15:00+00:00,21.2176,18.28,207.84,28.4,937.3623,3.845,15.11,1.2244,0.39875
2026-03-26T09:20:00+00:00,13.5775,11.88,180.92,26.73,1066.3986,1.9338,15.23,1.3289,0.39875
2026-03-26T09:25:00+00:00,17.5684,16.72,163.45,28.14,479.6238,1.5151,14.72,1.5233,0.39875
2026-03-26T09:30:00+00:00,32.5004,17.58,243.28,15.99,698.3285,1.049,15.14,1.2713,0.39875
2026-03-26T09:35:00+00:00,25.3995,18.41,151.7,31.32,904.1483,3.9117,14.37,1.3934,0.39875
2026-03-26T09:40:00+00:00,15.1496,11.91,191.34,26.69,819.7476,3.3455,15.06,1.5732,0.39875
2026-03-26T09:45:00+00:00,13.849,16.01,192.37,44.54,597.7816,3.2845,14.67,1.4985,0.39875
2026-03-26T09:50:00+00:00,22.4182,22.26,145.7,23.95,1212.4346,5.0828,15.04,1.6549,0.39875
2026-03-26T09:55:00+00:00,32.4583,22.41,136.66,28.93,1062.9291,1.2638,14.65,1.9834,0.39875
2026-03-26T10:00:00+00:00,20.4795,18.55,151.06,45.1,975.0663,4.6702,14.83,1.4709,0.39875
2026-03-26T10:05:00+00:00,29.442,16.21,144.75,26.66,766.5022,0.0884,14.68,1.1216,0.39875
2026-03-26T10:10:00+00:00,23.7116,11.38,100.71,24.83,959.8482,0.1618,14.8,1.4135,0.39875
2026-03-26T10:15:00+00:00,24.4275,17.59,137.49,18.39,1068.6124,3.5055,15.21,1.4006,0.39875
2026-03-26T10:20:00+00:00,13.5857,14.43,179.34,36.0,873.776,1.0095,14.82,1.4441,0.39875
2026-03-26T10:25:00+00:00,27.2251,17.02,224.93,17.19,1051.1431,3.1455,15.27,1.7085,0.39875
2026-03-26T10:30:00+00:00,19.5904,12.72,192.48,28.29,740.9849,2.2026,14.77,0.7548,0.39875
2026-03-26T10:35:00+00:00,26.7786,14.38,48.66,21.99,964.3713,4.1437,15.14,1.7142,0.39875
2026-03-26T10:40:00+00:00,16.715,15.59,196.44,23.97,1225.6246,1.8811,14.52,1.8151,0.39875
2026-03-26T10:45:00+00:00,22.6623,15.89,141.75,15.33,1248.0049,2.1121,14.79,1.4304,0.39875
2026-03-26T10:50:00+00:00,23.712,16.78,187.86,34.7,1271.8972,3.0185,14.74,1.4376,0.39875
2026-03-26T10:55:00+00:00,20.6758,12.91,166.56,23.36,1011.3921,0.6747,15.15,1.1875,0.39875
2026-03-26T11:00:00+00:00,22.2908,10.0,151.08,15.2,880.3728,0.5876,14.88,1.233,0.39875
2026-03-26T11:05:00+00:00,18.2651,19.4,155.21,32.48,760.2721,2.9489,14.43,1.4404,0.39875
2026-03-26T11:10:00+00:00,15.9691,22.51,158.85,20.18,420.5981,1.9414,14.58,1.4211,0.39875
2026-03-26T11:15:00+00:00,29.4964,15.16,221.17,26.05,536.2444,1.1854,14.64,1.4473,0.39875
2026-03-26T11:20:00+00:00,26.1572,10.0,158.97,29.6,830.4556,1.8344,15.03,1.4191,0.39875
2026-03-26T11:25:00+00:00,15.2983,10.77,209.37,27.03,845.3972,5.1891,15.0,1.5006,0.39875
2026-03-26T11:30:00+00:00,23.2742,15.39,202.73,8.33,1225.5251,1.114,14.78,1.4671,0.39875
2026-03-26T11:35:00+00:00,15.4074,18.38,190.29,28.58,1201.1691,1.056,14.73,0.9238,0.39875
2026-03-26T11:40:00+00:00,12.7554,10.0,78.4,23.0,700.8478,1.4149,14.99,1.4807,0.39875
2026-03-26T11:45:00+00:00,26.0664,13.11,210.79,21.4,1077.0508,1.9153,14.62,1.7886,0.39875
2026-03-26T11:50:00+00:00,9.6389,14.26,138.99,22.94,753.2021,3.3138,14.93,1.2231,0.39875
2026-03-26T11:55:00+00:00,25.4246,16.67,192.51,12.44,1043.1234,3.6724,14.92,1.6809,0.39875
2026-03-26T12:00:00+00:00,16.4837,10.76,107.65,23.35,1001.5044,2.2164,14.79,0.9248,0.39875
2026-03-26T12:05:00+00:00,16.7307,10.0,97.96,12.45,1110.5232,3.9117,14.92,1.1911,0.39875
2026-03-26T12:10:00+00:00,20.4585,14.24,242.12,20.0,676.8392,3.4625,14.86,1.0077,0.39875
2026-03-26T12:15:00+00:00,21.4872,16.05,108.36,23.09,1053.5759,4.2259,14.94,1.6138,0.39875
2026-03-26T12:20:00+00:00,13.0419,11.7,204.26,29.52,331.7965,3.9686,14.57,1.6921,0.39875
2026-03-26T12:25:00+00:00,22.3064,13.46,157.4,16.26,1124.0539,5.14,14.96,1.1702,0.39875
2026-03-26T12:30:00+00:00,18.6802,10.29,132.84,32.16,793.7458,1.6606,15.05,1.5513,0.39875
2026-03-26T12:35:00+00:00,10.4637,10.0,149.96,28.63,799.068,0.6541,14.91,1.6952,0.39875
2026-03-26T12:40:00+00:00,16.9808,15.7,92.67,18.99,290.6409,3.3274,14.96,1.1901,0.39875
2026-03-26T12:45:00+00:00,26.2877,13.39,151.37,14.24,702.8335,3.5611,14.82,1.2389,0.39875
2026-03-26T12:50:00+00:00,28.0596,13.77,102.63,11.89,1138.8698,5.14,15.02,1.4201,0.39875
2026-03-26T12:55:00+00:00,22.3041,17.41,133.97,23.9,693.3245,4.5626,14.85,0.9472,0.39875
2026-03-26T13:00:00+00:00,8.9944,10.0,186.33,15.13,905.8964,5.8909,14.61,1.202,0.39875
2026-03-26T13:05:00+00:00,19.0801,10.0,155.72,28.69,736.1694,3.2397,15.0,1.8118,0.39875
2026-03-26T13:10:00+00:00,21.2417,11.02,76.54,15.54,993.198,2.4576,14.51,1.0189,0.39875
2026-03-26T13:15:00+00:00,20.4908,10.0,182.96,13.99,775.4059,0.77,14.9,1.4251,0.39875
2026-03-26T13:20:00+00:00,107.1466,454.58,1108.73,100.0,5295.9549,151.6896,12.86,28.3995,0.39875
2026-03-26T13:25:00+00:00,51.6544,183.73,505.13,54.6,4357.4114,135.9755,12.23,13.1586,0.39875
2026-03-26T13:30:00+00:00,69.6091,203.15,1140.0,100.0,10416.3209,58.7081,11.99,22.8202,0.39875
2026-03-26T13:35:00+00:00,60.4764,344.98,991.74,100.0,8596.4875,81.5956,12.66,34.2012,0.39875
2026-03-26T13:40:00+00:00,14.749,229.01,423.83,81.96,4519.0177,136.7154,13.23,17.2761,0.39875
2026-03-26T13:45:00+00:00,58.6781,297.29,1106.09,85.31,8686.7868,101.9086,13.76,18.59,0.39875
2026-03-26T13:50:00+00:00,91.3288,418.63,1138.2,100.0,11219.4131,57.0775,12.55,36.3756,0.39875
2026-03-26T13:55:00+00:00,62.2213,257.79,672.71,33.69,6199.3791,86.1217,13.35,14.4003,0.39875
2026-03-26T14:00:00+00:00,23.522,249.76,654.92,98.9,5683.4441,115.6294,12.06,12.6982,0.39875
2026-03-26T14:05:00+00:00,67.5545,205.15,1057.16,91.6,6490.4923,163.844,13.01,25.7365,0.39875
2026-03-26T14:10:00+00:00,84.4342,135.24,534.83,98.53,5598.7424,123.7611,12.59,15.5449,0.39875
2026-03-26T14:15:00+00:00,70.2994,316.41,470.48,100.0,1125.668,35.6179,12.42,27.7355,0.39875
2026-03-26T14:20:00+00:00,66.1592,245.23,748.73,100.0,7453.8476,129.1359,13.76,17.9054,0.39875
2026-03-26T14:25:00+00:00,57.4572,355.46,1046.17,100.0,4564.4986,65.7029,12.9,18.5078,0.39875
2026-03-26T14:30:00+00:00,130.4537,452.34,1140.0,100.0,5468.0235,146.6729,11.77,16.5745,0.39875
2026-03-26T14:35:00+00:00,25.0983,228.51,570.64,77.61,3869.5707,84.1162,13.03,14.6785,0.39875
2026-03-26T14:40:00+00:00,37.6879,166.69,721.78,49.83,1362.4831,58.5424,12.93,9.5071,0.39875
2026-03-26T14:45:00+00:00,39.4981,238.13,1054.53,100.0,1789.7803,92.6723,12.16,15.0263,0.39875
2026-03-26T14:50:00+00:00,59.8395,160.03,1006.29,100.0,10894.8244,64.9109,12.68,23.5263,0.39875
2026-03-26T14:55:00+00:00,35.4808,137.9,487.72,95.08,4065.0109,61.5886,12.22,4.7382,0.39875
2026-03-26T15:00:00+00:00,63.482,163.75,660.08,100.0,0.63,109.3006,13.23,9.6664,0.39875
2026-03-26T15:05:00+00:00,93.8333,226.42,549.41,100.0,3774.684,134.0798,12.59,22.2546,0.39875
2026-03-26T15:10:00+00:00,75.334,304.2,946.95,100.0,8272.5601,142.3284,13.38,24.5405,0.39875
2026-03-26T15:15:00+00:00,28.4029,196.91,578.39,21.87,2956.1008,83.7567,12.91,8.8114,0.39875
2026-03-26T15:20:00+00:00,99.9166,125.87,288.17,33.09,6822.26,41.895,13.6,19.1164,0.39875
2026-03-26T15:25:00+00:00,10.3435,10.0,121.87,15.08,864.4481,3.5609,15.09,0.8517,0.39875
2026-03-26T15:30:00+00:00,9.482,12.98,116.68,17.62,262.8323,0.261,14.58,1.3317,0.39875
2026-03-26T15:35:00+00:00,2.2592,10.53,177.38,15.95,566.1791,0.5754,14.83,1.0805,0.39875
2026-03-26T15:40:00+00:00,21.2854,10.0,46.39,5.84,489.9877,3.909,14.81,1.0176,0.39875
2026-03-26T15:45:00+00:00,18.7183,10.0,113.11,25.39,254.7005,0.7503,14.67,1.0878,0.39875
2026-03-26T15:50:00+00:00,27.4157,10.0,108.54,32.41,238.4415,3.095,14.9,1.883,0.39875
2026-03-26T15:55:00+00:00,4.5717,10.0,174.28,26.3,400.5047,5.2338,15.1,0.8875,0.39875
2026-03-26T16:00:00+00:00,20.5136,10.0,123.69,23.88,397.2815,5.2385,15.09,1.164,0.39875
2026-03-26T16:05:00+00:00,12.1854,15.93,207.57,17.87,628.3203,3.4757,14.98,1.3305,0.39875
2026-03-26T16:10:00+00:00,16.6012,10.0,155.87,10.38,818.5663,3.4176,14.5,0.8074,0.39875
2026-03-26T16:15:00+00:00,1.878,10.0,106.97,16.79,685.9241,6.5038,14.57,0.6178,0.39875
2026-03-26T16:20:00+00:00,20.5731,10.0,136.6,31.02,745.1059,2.6688,14.87,0.9157,0.39875
2026-03-26T16:25:00+00:00,16.4837,10.0,109.53,13.82,490.8584,1.0713,14.83,1.3239,0.39875
2026-03-26T16:30:00+00:00,11.5312,11.23,164.86,13.1,708.2629,3.697,14.74,0.9935,0.39875
2026-03-26T16:35:00+00:00,15.6353,10.0,64.92,24.04,520.4191,1.3254,15.22,1.0267,0.39875
2026-03-26T16:40:00+00:00,7.1716,10.0,88.11,24.5,447.1448,4.4796,14.86,1.3693,0.39875
2026-03-26T16:45:00+00:00,8.288,10.0,146.45,10.35,1031.7881,1.9213,14.94,0.8542,0.39875
2026-03-26T16:50:00+00:00,8.9839,13.71,181.57,14.45,0.1,2.2635,15.03,1.0695,0.39875
2026-03-26T16:55:00+00:00,0.6482,10.0,25.26,12.77,89.1868,1.4507,14.85,0.6419,0.39875
2026-03-26T17:00:00+00:00,16.2159,11.67,185.31,16.11,625.2157,0.955,15.35,1.1803,0.39875
2026-03-26T17:05:00+00:00,18.1949,10.0,116.25,23.35,463.2952,0.9058,14.65,1.1529,0.39875
2026-03-26T17:10:00+00:00,6.8373,10.0,36.73,10.0,170.2947,2.5423,14.71,1.3227,0.39875
2026-03-26T17:15:00+00:00,13.1346,10.0,10.0,23.25,265.888,0.4509,14.65,0.7405,0.39875
2026-03-26T17:20:00+00:00,9.4521,10.0,52.9,16.34,298.4393,3.9064,15.15,1.0265,0.39875
2026-03-26T17:25:00+00:00,13.015,10.0,121.74,31.91,752.6249,3.3065,15.0,0.7005,0.39875
2026-03-26T17:30:00+00:00,7.2799,10.35,119.63,17.86,832.6434,4.1988,14.73,1.0103,0.39875
2026-03-26T17:35:00+00:00,5.7448,10.0,151.51,14.95,939.4314,0.2578,14.66,1.5286,0.39875
2026-03-26T17:40:00+00:00,17.3578,10.0,97.58,19.65,132.288,1.399,15.11,0.9879,0.39875
2026-03-26T17:45:00+00:00,10.6621,10.0,72.11,13.26,187.7599,1.9916,14.91,0.6743,0.39875
2026-03-26T17:50:00+00:00,23.178,10.0,103.8,3.06,170.6342,7.7976,15.12,0.8801,0.39875
2026-03-26T17:55:00+00:00,11.3232,10.0,124.17,13.94,851.755,4.5324,14.82,0.6008,0.39875
2026-03-26T18:00:00+00:00,5.2435,12.3,132.12,13.61,624.3061,0.8911,14.94,0.6913,0.39875
2026-03-26T18:05:00+00:00,18.1616,10.07,85.61,4.25,540.0498,2.849,14.89,1.2813,0.39875
2026-03-26T18:10:00+00:00,14.5848,10.0,162.71,14.89,577.4072,3.4552,14.71,0.6461,0.39875
2026-03-26T18:15:00+00:00,15.1612,10.0,93.26,0.93,505.8054,0.7368,14.81,1.1737,0.39875
2026-03-26T18:20:00+00:00,17.9436,10.0,81.94,12.97,239.7145,4.7393,14.6,1.0877,0.39875
2026-03-26T18:25:00+00:00,6.8832,10.0,96.87,17.11,648.2932,1.6652,14.93,0.9205,0.39875
2026-03-26T18:30:00+00:00,10.0365,10.0,170.61,16.08,473.4654,1.8186,14.99,1.1482,0.39875
2026-03-26T18:35:00+00:00,9.7713,10.0,115.54,12.52,219.9196,2.0476,15.03,0.7987,0.39875
2026-03-26T18:40:00+00:00,3.0555,10.0,89.93,14.8,663.5714,4.2891,14.97,1.3323,0.39875
2026-03-26T18:45:00+00:00,9.2185,10.0,163.83,9.91,413.5531,0.4896,14.81,0.8705,0.39875
2026-03-26T18:50:00+00:00,18.8183,10.0,219.31,15.48,576.8709,1.4139,15.14,0.9641,0.39875
2026-03-26T18:55:00+00:00,12.224,10.0,131.16,15.81,488.7552,2.6459,15.01,0.9284,0.39875
2026-03-26T19:00:00+00:00,2.969,10.0,178.9,9.32,752.3855,2.0873,15.11,1.2909,0.39875
2026-03-26T19:05:00+00:00,1.7103,10.0,169.88,17.5,584.5815,1.3978,15.12,1.2474,0.39875
2026-03-26T19:10:00+00:00,21.034,10.0,95.02,17.46,308.6157,4.3737,14.81,0.2976,0.39875
2026-03-26T19:15:00+00:00,10.5034,10.0,123.85,14.46,610.0416,3.1582,14.91,1.1604,0.39875
2026-03-26T19:20:00+00:00,7.1609,10.0,64.15,32.57,618.2129,4.0847,14.99,0.5607,0.39875
2026-03-26T19:25:00+00:00,9.4014,10.0,113.29,14.64,657.374,3.2407,14.6,0.9817,0.39875
2026-03-26T19:30:00+00:00,2.1815,10.0,94.08,13.67,788.5093,6.8207,14.61,1.0516,0.39875
2026-03-26T19:35:00+00:00,19.5839,10.0,104.26,12.67,375.5451,0.8235,14.57,0.9785,0.39875
2026-03-26T19:40:00+00:00,8.687,10.0,88.44,8.83,696.5247,2.7963,14.81,1.2343,0.39875
2026-03-26T19:45:00+00:00,19.2497,10.0,109.54,20.43,98.3365,1.1238,14.77,1.3001,0.39875
2026-03-26T19:50:00+00:00,11.3552,10.0,146.91,10.82,499.5446,3.9136,14.55,0.852,0.39875
2026-03-26T19:55:00+00:00,19.6225,10.0,117.19,11.65,460.8758,1.8769,14.86,0.8411,0.39875
2026-03-26T20:00:00+00:00,13.3048,10.0,40.66,12.52,919.4742,5.4377,14.81,1.0853,0.39875
2026-03-26T20:05:00+00:00,16.884,10.0,91.65,9.39,518.429,0.9384,15.07,0.633,0.39875
2026-03-26T20:10:00+00:00,16.0792,10.0,56.39,4.03,709.5101,4.8143,15.23,0.953,0.39875
2026-03-26T20:15:00+00:00,15.5044,10.0,136.8,13.04,117.0682,3.1863,14.92,1.5005,0.39875
2026-03-26T20:20:00+00:00,13.8522,10.0,148.62,22.4,469.5734,1.9351,14.69,0.6442,0.39875
2026-03-26T20:25:00+00:00,10.3675,10.0,137.37,17.66,345.9229,3.0849,14.96,0.994,0.39875
2026-03-26T20:30:00+00:00,23.2572,10.0,89.77,27.21,1176.3907,2.5225,14.83,0.9184,0.39875
2026-03-26T20:35:00+00:00,6.323,10.0,136.93,21.54,390.8137,2.7119,14.78,1.6977,0.39875
2026-03-26T20:40:00+00:00,11.7905,10.0,104.24,19.95,575.8327,1.5863,14.66,0.9347,0.39875
2026-03-26T20:45:00+00:00,11.8539,10.0,73.77,29.46,589.1568,0.5968,14.74,0.9521,0.39875
2026-03-26T20:50:00+00:00,14.1793,10.0,159.5,15.6,160.1433,1.3299,14.8,0.7868,0.39875
2026-03-26T20:55:00+00:00,9.1878,10.0,162.97,16.73,426.004,1.3663,14.99,1.0989,0.39875
2026-03-26T21:00:00+00:00,14.7973,10.82,173.77,17.25,703.2017,3.6839,14.93,1.1962,0.39875
2026-03-26T21:05:00+00:00,11.8958,10.0,102.76,28.14,623.4407,0.4703,15.2,0.8494,0.39875
2026-03-26T21:10:00+00:00,3.4171,14.58,184.28,17.35,26.9074,1.5647,14.97,1.4118,0.39875
2026-03-26T21:15:00+00:00,12.9661,10.0,108.0,12.8,460.2622,3.2961,14.92,1.1965,0.39875
2026-03-26T21:20:00+00:00,6.3054,10.0,160.3,21.45,857.2155,3.6788,14.77,1.3707,0.39875
2026-03-26T21:25:00+00:00,2.5025,10.0,107.21,11.62,749.0658,1.5493,14.62,1.0167,0.39875
2026-03-26T21:30:00+00:00,13.7301,10.0,120.29,21.07,906.5184,1.8163,14.72,1.1881,0.39875
2026-03-26T21:35:00+00:00,15.8361,13.27,20.1,20.23,355.5983,2.9195,14.69,1.0512,0.39875
2026-03-26T21:40:00+00:00,16.069,12.69,116.74,16.01,922.2425,2.104,14.32,1.5525,0.39875
2026-03-26T21:45:00+00:00,16.3119,10.0,134.66,21.29,590.9086,4.6881,14.63,1.15,0.39875
2026-03-26T21:50:00+00:00,1.3133,10.0,111.81,6.92,1000.0657,0.3564,15.15,1.1178,0.39875
2026-03-26T21:55:00+00:00,4.7427,14.28,210.59,18.47,602.8362,2.0981,14.9,0.9777,0.39875
2026-03-26T22:00:00+00:00,26.2411,10.0,83.79,15.46,148.1311,3.6207,14.75,0.9852,0.39875
2026-03-26T22:05:00+00:00,8.1167,10.0,111.1,38.74,872.3136,0.9258,14.91,1.2113,0.39875
2026-03-26T22:10:00+00:00,18.065,14.17,95.54,19.79,549.1216,1.5171,14.44,1.3859,0.39875
2026-03-26T22:15:00+00:00,10.2784,11.37,111.09,14.53,565.9426,1.683,14.89,0.9346,0.39875
2026-03-26T22:20:00+00:00,14.878,16.92,183.83,9.05,296.7259,4.4611,15.08,1.178,0.39875
2026-03-26T22:25:00+00:00,10.6005,10.0,204.2,27.84,1065.5499,0.5265,14.8,1.1953,0.39875
2026-03-26T22:30:00+00:00,17.7692,10.0,104.84,16.25,529.7247,6.672,14.47,1.2475,0.39875
2026-03-26T22:35:00+00:00,15.2206,10.0,103.83,13.16,1053.7589,0.3242,14.75,0.6278,0.39875
2026-03-26T22:40:00+00:00,11.7103,10.0,84.03,21.05,552.1892,2.174,15.08,0.8626,0.39875
2026-03-26T22:45:00+00:00,8.099,10.0,196.37,23.25,428.0637,0.4383,14.88,0.7302,0.39875
2026-03-26T22:50:00+00:00,16.0066,13.12,187.92,23.14,989.8823,2.0832,14.54,1.1499,0.39875
2026-03-26T22:55:00+00:00,7.1237,11.16,131.97,18.84,641.6663,1.7325,15.3,0.8697,0.39875
2026-03-26T23:00:00+00:00,18.7014,10.52,80.47,21.41,711.6377,0.979,14.58,1.0201,0.39875
2026-03-26T23:05:00+00:00,31.8954,10.0,84.55,21.92,407.1242,7.6517,14.78,0.8107,0.39875
2026-03-26T23:10:00+00:00,24.2375,11.26,151.91,22.65,613.1248,1.0093,14.62,1.048,0.39875
2026-03-26T23:15:00+00:00,20.4466,14.09,169.18,23.27,834.7046,1.0111,14.62,0.8317,0.39875
2026-03-26T23:20:00+00:00,15.6229,12.0,49.92,27.95,402.7357,3.9381,14.74,1.3963,0.39875
2026-03-26T23:25:00+00:00,4.504,11.05,129.48,20.69,592.7587,5.6285,14.96,1.3127,0.39875
2026-03-26T23:30:00+00:00,8.2028,10.0,217.93,14.57,622.4191,4.2529,15.09,1.214,0.39875
2026-03-26T23:35:00+00:00,23.8333,13.57,134.21,19.28,744.1409,0.4024,14.75,1.0784,0.39875
2026-03-26T23:40:00+00:00,11.398,10.0,212.06,25.57,1097.4206,2.4278,14.63,0.5576,0.39875
2026-03-26T23:45:00+00:00,11.941,11.83,173.73,7.79,652.5424,1.7627,14.92,1.0315,0.39875
2026-03-26T23:50:00+00:00,15.1426,19.7,94.69,7.83,554.9055,3.8034,14.93,0.9405,0.39875
2026-03-26T23:55:00+00:00,9.7642,10.0,130.79,26.72,1414.1233,1.2704,14.88,1.2431,0.39875
2026-03-27T00:00:00+00:00,10.6394,11.13,146.13,32.64,691.7037,0.3936,14.88,1.3859,0.06125
2026-03-27T00:05:00+00:00,17.6972,11.97,108.57,13.14,752.3355,1.9936,14.8,1.2974,0.06125
2026-03-27T00:10:00+00:00,12.6508,10.33,107.77,22.7,710.5384,2.89,14.85,1.5789,0.06125
2026-03-27T00:15:00+00:00,13.5539,15.73,220.71,19.2,730.8077,1.4781,14.79,1.0295,0.06125
2026-03-27T00:20:00+00:00,13.3129,13.7,107.43,20.17,819.4387,5.0382,15.04,1.0171,0.06125
2026-03-27T00:25:00+00:00,21.1342,12.55,201.18,24.14,1030.1991,3.4465,15.27,1.5114,0.06125
2026-03-27T00:30:00+00:00,16.6072,14.87,132.1,12.95,900.9969,3.2894,14.86,1.2499,0.06125
2026-03-27T00:35:00+00:00,16.9286,12.06,150.83,14.25,1069.2739,0.4588,14.83,1.1259,0.06125
2026-03-27T00:40:00+00:00,21.5817,23.45,177.62,19.89,1061.0072,5.3987,14.88,1.754,0.06125
2026-03-27T00:45:00+00:00,17.1478,12.54,124.71,20.98,852.138,0.3939,14.69,1.3733,0.06125
2026-03-27T00:50:00+00:00,16.3305,12.7,177.9,14.12,894.078,5.4751,14.98,1.1428,0.06125
2026-03-27T00:55:00+00:00,20.8227,10.0,58.68,27.53,1077.1842,6.0444,14.91,0.9942,0.06125
2026-03-27T01:00:00+00:00,23.8727,11.6,179.92,20.79,594.6669,3.0253,14.74,1.629,0.06125
2026-03-27T01:05:00+00:00,18.9811,17.68,47.3,20.76,1497.0221,4.064,15.01,1.2932,0.06125
2026-03-27T01:10:00+00:00,20.3471,10.0,149.52,25.69,744.323,4.1658,14.83,1.2384,0.06125
2026-03-27T01:15:00+00:00,15.1728,10.0,198.82,22.81,784.7281,1.61,14.63,1.4339,0.06125
2026-03-27T01:20:00+00:00,14.6994,13.67,188.24,29.57,569.4941,4.2043,14.9,1.4951,0.06125
2026-03-27T01:25:00+00:00,24.4784,18.49,100.66,17.17,576.9316,3.849,14.87,1.396,0.06125
2026-03-27T01:30:00+00:00,22.5331,13.71,106.53,13.93,1115.9778,0.4394,15.02,1.4963,0.06125
2026-03-27T01:35:00+00:00,22.5953,12.34,128.46,21.54,1440.0177,1.4126,14.99,1.3665,0.06125
2026-03-27T01:40:00+00:00,21.5486,10.0,168.36,24.13,730.6593,3.0727,14.8,1.3975,0.06125
2026-03-27T01:45:00+00:00,20.1407,15.18,67.21,15.02,959.2985,2.826,14.73,1.0116,0.06125
2026-03-27T01:50:00+00:00,24.042,15.93,159.27,13.99,927.511,1.7667,14.83,1.7742,0.06125
2026-03-27T01:55:00+00:00,25.4741,10.0,174.07,24.98,1122.5305,4.261,14.9,0.861,0.06125
2026-03-27T02:00:00+00:00,27.0674,19.08,154.29,20.0,1494.6786,4.3654,14.92,1.3528,0.06125
2026-03-27T02:05:00+00:00,20.9953,17.76,191.15,15.13,1320.2434,1.0513,14.88,0.859,0.06125
2026-03-27T02:10:00+00:00,29.922,19.08,177.4,32.06,880.3352,3.0426,14.81,1.2306,0.06125
2026-03-27T02:15:00+00:00,22.9708,17.1,142.5,20.88,1072.1919,1.5658,15.02,1.0886,0.06125
